ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
539153,Chardonnay Sander trocken QbA 2024,Weingut Sander,Deutschland,Naturland,"6x0,75l",39.1986,6.258600000000001,19
539349,Cuvée Aufspiel rosé QW Keth 2023,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",30.345,4.844999999999999,19
538946,Cuvée La Tuni weiß BIOLAND QW 2022,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",39.626999999999995,6.326999999999998,19
38412,Dornfelder mild Knobloch QW 2024,Peter Riegel Weinhandel,Deutschland,Ecovin,"6x0,75l",31.772999999999996,5.072999999999997,19
539933,Federweißer aus der Pfalz 2026,Zellertaler,Deutschland,EG-Bio,"6x1,0l",18.921,3.020999999999999,19
538347,Grauburgunder Pfalz Kesselring QW 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",34.629,5.528999999999996,19
539558,Grauburgunder QW Rheinhessen Keth 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",33.486599999999996,5.346599999999995,19
539530,Grauburgunder QW Stefan J.Schmitzer 2025 DEMETER,Peter Riegel Weinhandel,Deutschland,Demeter (Deutschland),"6x0,75l",33.20099999999999,5.300999999999995,19
538101,Grauer Burgunder trocken DEMETER QW,Harteneck,Baden-Württemberg,Demeter (Deutschland),"6x0,75l",44.9106,7.1706,19
38462,Gutedel weiß trocken DEMETER QW,Harteneck,Baden-Württemberg,Demeter (Deutschland),"6x0,75l",38.913000000000004,6.213000000000001,19
538023,Haussecco weiß,Acht Grad Plus,Deutschland,EG-Bio,"6x0,75l",25.1328,4.012799999999999,19
538022,Hauswein rot Dornfelder Pfalz halbtrocken QbA,Acht Grad Plus,Deutschland,EG-Bio,"6x0,75l",23.919,3.818999999999999,19
538021,Hauswein weiß Rivaner Pfalz halbtrocken QbA,Acht Grad Plus,Deutschland,EG-Bio,"6x0,75l",23.919,3.818999999999999,19
538968,Kopfstand weiß Rheinhessen Lorenz QW 2020,Weingut Lorenz,Deutschland,Ecovin,"24x0,25l",64.25999999999999,10.259999999999991,19
38956,Kopfstand weiß Rheinhessen Lorenz QW 2023,Weingut Lorenz,Deutschland,Ecovin,"6x0,75l",37.485,5.984999999999999,19
539440,"Landpartie Rheinhessen Landwein 2023 rot 0,375l",Peter Riegel Weinhandel,Deutschland,EG-Bio,"12x0,375l",35.4144,5.654399999999999,19
539675,"Landpartie Rheinhessen Landwein 2024 rot 0,25l",Peter Riegel Weinhandel,Deutschland,EG-Bio,"12x0,25l",23.847599999999996,3.807599999999997,19
539674,"Landpartie Rheinhessen Landwein 2024 weiß 0,25l",Peter Riegel Weinhandel,Deutschland,EG-Bio,"12x0,25l",23.847599999999996,3.807599999999997,19
538368,Landpartie Rheinhessen Landwein rosé 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",23.205,3.7049999999999983,19
538391,Landpartie Rheinhessen Landwein rot 2024,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",23.205,3.7049999999999983,19
538390,Landpartie Rheinhessen Landwein weiß 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",23.205,3.7049999999999983,19
539154,Merlot Sander trocken QbA 2023,Weingut Sander,Deutschland,Naturland,"6x0,75l",49.1946,7.854599999999998,19
638025,Müller-Thurgau Hagnauer Terra DEMETER QW 2023,Winzerverein Hagnau,Regional,Demeter (Deutschland),"6x0,75l",44.1966,7.056599999999996,19
539621,Muskateller QW Pfalz feinherb Kesselring 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",36.057,5.7570000000000014,19
539507,Pfandskerl Rosé 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x1,0l",25.5612,4.081199999999999,19
539357,Pfandskerl Rot 2024,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x1,0l",25.5612,4.081199999999999,19
539356,Pfandskerl Weiß,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x1,0l",25.5612,4.081199999999999,19
