ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
270511,Schwedenmilch DEMETER - Flasche,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),"6x0,5l",7.832400000000001,0.5124000000000004,7
271511,Schwedenmilch Vanille fresh DEMETER - Flasche,Schrozberger Milchbauern,Diverse,Demeter (Deutschland),"6x0,5l",8.025,0.5250000000000004,7
274681,Trink-Kefir Mango DEMETER - Flasche,Schrozberger Milchbauern,Diverse,Demeter (Deutschland),"6x0,5l",7.254600000000001,0.4746000000000006,7
274683,Trink-Kefir natur DEMETER - Flasche,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),"6x0,5l",7.062,0.46200000000000063,7
274685,Trinkkefir mild DEMETER - Becher,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x230ml,5.7780000000000005,0.3780000000000001,7
270601,Trinkmolke natur DEMETER - Flasche,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),"6x0,5l",4.9434000000000005,0.32340000000000035,7
7027,Allgäuer Bauernbutter Sauerrahm BIOLAND,Ökologische Molkerei Allgäu,Deutschland,Bioland,16x250g,46.224000000000004,3.024000000000001,7
7026,Allgäuer Bauernbutter Süßrahm BIOLAND,Ökologische Molkerei Allgäu,Bayern,Bioland,16x250g,47.4224,3.102400000000003,7
7024,Allgäuer Sauerrahmbutter DEMETER,Ökologische Molkerei Allgäu,Regional,Demeter (Deutschland),16x250g,48.2784,3.1584000000000003,7
7065,Almbutter Sauerrahmbutter BIOLAND,Andechser,Bayern,Bioland,16x250g,50.84640000000001,3.3264000000000067,7
7093,Alpenbutter mild gesäuert NATURLAND,Berchtesgadener Land,Bayern,NF,16x250g,50.84640000000001,3.3264000000000067,7
274975,Bura - Butter & Rapsöl laktosefrei,Züger Frischkäse,Schweiz,100% Biozutaten,5x200g,15.7825,1.0325000000000006,7
280235,Butter gesalzen Beurre Demi-Sel,Vallee Verte,Frankreich,100% Biozutaten,10x200g,31.565,2.0650000000000013,7
580647,Butterfett- lose,,Bayern,100% Biozutaten,10kg,186.91830000000002,12.228300000000019,7
270019,Heumilch Butter mild gesäuert DEMETER,Demeter MilchBauern Süd,Regional,Demeter (Deutschland),16x250g,52.900800000000004,3.460800000000006,7
288005,Kräuterbutter BIOLAND,Weißenhorner Milch Manufaktur,Bayern,Bioland,8x100g,16.5208,1.0808000000000018,7
7107,Rohmilch-Bauernbutter,Strasser,Österreich,EG-Bio,200g,4.622400000000001,0.30240000000000045,7
270281,Sauerrahmbutter BIOLAND - Thekenrolle,Käserei Bauhofer,Regional,Bioland,2kg,21.0362,1.3762000000000008,7
7424,Sauerrahmbutter BIOLAND,Schwarzwaldmilch,Baden-Württemberg,Bioland,16x250g,51.36,3.3599999999999994,7
7023,Sauerrahmbutter BIOLAND,Käserei Bauhofer,Regional,Bioland,16x250g,39.8896,2.6096000000000004,7
280515,Sauerrahmbutter,Green organics,Deutschland,100% Biozutaten,16x250g,47.7648,3.1248000000000005,7
7025,Süßrahmbutter DEMETER,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),16x250g,51.0176,3.337600000000002,7
270351,Süßrahmbutter laktosefrei,Züger Frischkäse,Deutschland,EG-Bio,6x125g,13.4178,0.8778000000000006,7
280505,Süßrahmbutter,Green organics,Deutschland,100% Biozutaten,16x250g,46.7376,3.0576000000000008,7
270811,Fruchtquark Erdbeere 20%,Berchtesgadener Land,Diverse,Naturland,8x150g,6.933600000000001,0.45360000000000067,7
271542,Fruchtquark Heidelbeere 20%,Berchtesgadener Land,Diverse,Naturland,8x150g,7.0192,0.45920000000000005,7
278006,Fruchtquark Himbeere BIOLAND,Andechser,Diverse,Bioland,6x150g,5.9064,0.3864000000000001,7
278281,Fruchtquark Mango-Vanille BIOLAND,Andechser,Diverse,Bioland,6x450g,14.509200000000002,0.9492000000000012,7
278004,Fruchtquark Pfirsich-Mango-Maracuja BIOLAND,Andechser,Diverse,Bioland,6x150g,5.9064,0.3864000000000001,7
270752,Fruchtquark Vanille 20%,Berchtesgadener Land,Diverse,Naturland,8x150g,6.933600000000001,0.45360000000000067,7
278007,Fruchtquark Vanille BIOLAND,Andechser,Diverse,Bioland,6x150g,5.9064,0.3864000000000001,7
7826,Fruchtquark Vanille BIOLAND,Andechser,Diverse,Bioland,6x450g,13.6746,0.8946000000000005,7
278008,Fruchtquark Zitrone BIOLAND,Andechser,Diverse,Bioland,6x150g,5.9064,0.3864000000000001,7
270018,Heumilch Speisequark Magerstufe DEMETER,Die feine Linie,Baden-Württemberg,Demeter (Deutschland),6x500g,12.5832,0.8231999999999999,7
271411,Kräuterquark 40%,Berchtesgadener Land,Diverse,Naturland,8x200g,7.789600000000001,0.5096000000000007,7
9753,"Magerquark laktosefrei 0,3%",Züger Frischkäse,Schweiz,100% Biozutaten,6x200g,6.997800000000001,0.45780000000000065,7
7084,Quark Bayerischer Topfen halbfett 20%,Berchtesgadener Land,Bayern,NF,12x250g,11.1708,0.7308000000000003,7
7083,"Quark Bayerischer Topfen Magerstufe 0,2%",Berchtesgadener Land,Bayern,NF,12x250g,10.657200000000001,0.6972000000000005,7
275181,Quark Bayerischer Topfen Magerstufe 0% laktosefrei,Berchtesgadener Land,Bayern,NF,8x250g,8.3888,0.5488,7
7089,Quark Bayerischer Topfen Rahmstufe 50%,Berchtesgadener Land,Bayern,NF,12x250g,12.84,0.8399999999999999,7
271461,"Quark cremig mit Jogurt 0,2%",Berchtesgadener Land,Bayern,NF,8x350g,7.8752,0.5152000000000001,7
271303,Quark zum Backen BIOLAND 20%,Andechser,Bayern,Bioland,6x500g,13.867200000000002,0.9072000000000013,7
274104,Sahnequark 40% BIOLAND,Schwarzwaldmilch,Baden-Württemberg,Bioland,8x250g,11.8128,0.7728000000000002,7
276361,Schafquark 40%,Leeb,Österreich,100% Biozutaten,6x200g,12.390600000000001,0.8106000000000009,7
276431,Schafquark cremig gerührt natur,Bergerie,Frankreich,EG-Bio,6x400g,14.445,0.9450000000000003,7
272133,Speisequark 20% DEMETER - Glas,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x500g,11.4276,0.7476000000000003,7
