Kategorie,ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
Drogerie Kosmetik Nonfood,573042,Haarspülung Basis Sensitiv Hydrate & Care,Lavera,Diverse,Naturkosmetik (BNN),200ml,4.8066,0.7106,19
Drogerie Kosmetik Nonfood,573043,Leave In Haar-Pflegespray Smooth & Silk,Lavera,Diverse,Naturkosmetik (BNN),100ml,4.8066,0.7106,19
Drogerie Kosmetik Nonfood,573044,Kopfhauttonic Anti-Schuppen,Lavera,Diverse,Naturkosmetik (BNN),125ml,9.0093,1.3319,19
Drogerie Kosmetik Nonfood,573045,Revitalising Shampoo Rosemary & Hyaluron,Weleda,Diverse,Naturkosmetik (BNN),100ml,3.4572,0.5111,19
Drogerie Kosmetik Nonfood,573046,Revitalising Shampoo Rosemary & Hyaluron,Weleda,Diverse,Naturkosmetik (BNN),400ml,8.9707,1.3262,19
Drogerie Kosmetik Nonfood,573047,Revitalising Hair Tonic Rosemary & Hyaluron,Weleda,Diverse,Naturkosmetik (BNN),50ml,6.7859,1.0032,19
Drogerie Kosmetik Nonfood,573048,Hydro Shine Spülung,Weleda,Diverse,Naturkosmetik (BNN),50ml,3.4572,0.5111,19
Drogerie Kosmetik Nonfood,573052,Pflanzenölseife Engel - Display,Speick,Diverse,Naturkosmetik (BNN),12x50g,17.5815,2.5992,19
Drogerie Kosmetik Nonfood,573054,Pflanzenölseife Eiskristall - Display,Speick,Diverse,Naturkosmetik (BNN),12x50g,17.5815,2.5992,19
Drogerie Kosmetik Nonfood,573100,Age Energy Shampoo,Logona,Diverse,Naturkosmetik (BNN),250ml,6.4003,0.9462,19
Drogerie Kosmetik Nonfood,577310,Nail Polish sweet plum,Benecos,Diverse,S#,5ml,2.5704,0.38,19
Drogerie Kosmetik Nonfood,577324,Hundefutter Ente sensitiv - Dose,DEFU,Diverse,100% Biozutaten,12x410g,41.332,6.1104,7
Drogerie Kosmetik Nonfood,580272,Fresh-Ölziehkur,Bioplanete,Diverse,100% Biozutaten,250ml,11.2841,1.6682,19
Drogerie Kosmetik Nonfood,580489,Stearin-Stumpenkerze weiß 90x50mm,Kerzenfarm Hahn,Diverse,,10Stück,21.2058,3.135,19
Drogerie Kosmetik Nonfood,580501,Stearin-Stumpenkerze dunkelrot 90x50mm,Kerzenfarm Hahn,Diverse,,10Stück,21.2058,3.135,19
Drogerie Kosmetik Nonfood,580502,Stearin-Stumpenkerze weiss 75x64mm,Kerzenfarm Hahn,Diverse,,6Stück,15.8851,2.3484,19
Drogerie Kosmetik Nonfood,580507,Stearin-Stumpenkerze weiss 135x64mm,Kerzenfarm Hahn,Diverse,,6Stück,24.2132,3.5796,19
Drogerie Kosmetik Nonfood,580908,Duftmischung Sommersonne,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580913,Raumspray Yoga Flow,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580914,Duft Roll-On Fahr Fit,Primavera,Diverse,Naturkosmetik (BNN),10ml,8.4952,1.2559,19
Drogerie Kosmetik Nonfood,580915,Duft Roll-On Energiekick,Primavera,Diverse,Naturkosmetik (BNN),10ml,8.4952,1.2559,19
Drogerie Kosmetik Nonfood,580916,Duft Roll-On Konzentration,Primavera,Diverse,Naturkosmetik (BNN),10ml,8.4952,1.2559,19
Drogerie Kosmetik Nonfood,580917,Duft Roll-On Stressfrei,Primavera,Diverse,Naturkosmetik (BNN),10ml,8.4952,1.2559,19
Drogerie Kosmetik Nonfood,580918,Duft Roll-On Yoga Flow,Primavera,Diverse,Naturkosmetik (BNN),10ml,8.4952,1.2559,19
Drogerie Kosmetik Nonfood,580919,Duft Roll-On Gute Laune,Primavera,Diverse,Naturkosmetik (BNN),10ml,8.4952,1.2559,19
Drogerie Kosmetik Nonfood,580920,Raumspray Lebenslust,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580921,Raumspray Happy Lemongrass,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580922,Raumspray Energiekick,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580923,Raumspray Zirbenwald,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580924,Raumspray Konzentration,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580925,Raumspray Space Clearing,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580926,Raumspray Frische Luft,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580927,Raumspray Ganz Entspannt,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580929,Raumspray In Balance,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580930,Raumspray Kraft Tanken,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580931,Raumspray Herzenswärme,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580932,Raumspray Glücksgefühle,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580933,Raumspray Gute Laune,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580935,Raumspray Sommersonne,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,580937,Duftmischung Lass los,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580938,Duftmischung In Balance,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580939,Duftmischung Frische Luft,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580941,Duftmischung Herzenswärme,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580942,Duftmischung Glücksgefühle,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580944,Duftmischung Fahr Fit,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580945,Duftmischung Ganz entspannt,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580946,Duftmischung Yoga Flow,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580947,Duftmischung Konzentration,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580948,Duftmischung Gute Laune,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580964,Tonka-Extrakt,Primavera,Brasilien,Naturkosmetik (BNN),5ml,11.3483,1.6777,19
Drogerie Kosmetik Nonfood,580965,Duftmischung Lebenslust,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580980,Duft Roll-On Drachenmut,Primavera,Diverse,Naturkosmetik (BNN),10ml,8.4952,1.2559,19
Drogerie Kosmetik Nonfood,580981,Duftmischung Träum süß,Primavera,Diverse,nicht per Bio-VO geregelt,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,580982,Raumspray Beschütz mich,Primavera,Diverse,nicht per Bio-VO geregelt,50ml,10.6543,1.5751,19
Drogerie Kosmetik Nonfood,581007,Geschenkset Duftende Waldkraft,Primavera,Diverse,Naturkosmetik (BNN),Set,13.4175,1.9836,19
Drogerie Kosmetik Nonfood,581008,Geschenkset Fahr Fit,Primavera,Diverse,nicht per Bio-VO geregelt,Set,14.9212,2.2059,19
Drogerie Kosmetik Nonfood,581009,Rosmarin Verbenon,Primavera,Frankreich,Naturkosmetik (BNN),5ml,9.9217,1.4668,19
Drogerie Kosmetik Nonfood,581027,Aroma Leuchte Emotion,Primavera,Volksrepublik China,nicht per Bio-VO geregelt,Stück,121.3357,17.9379,19
Drogerie Kosmetik Nonfood,581248,Bambusbesen für Matcha,Arche,Volksrepublik China,nicht per Bio-VO geregelt,Stück,12.7492,1.8848,19
Drogerie Kosmetik Nonfood,581387,Suribachi Mörser & Stößel,Terrasana,Diverse,nicht per Bio-VO geregelt,Stück,14.6384,2.1641,19
Drogerie Kosmetik Nonfood,584870,hyaluron duo treatment - Ampullenkur,SantaVerde,Diverse,Naturkosmetik (BNN),10x1ml,19.5993,2.8975,19
Drogerie Kosmetik Nonfood,584871,enzyme peeling powder,SantaVerde,Diverse,Naturkosmetik (BNN),23g,16.7847,2.4814,19
Drogerie Kosmetik Nonfood,586851,Räucherstäbchen Source of Power Inhalt ca.13 Stück,Khadi,Indien,nicht per Bio-VO geregelt,Pack,4.8452,0.7163,19
Drogerie Kosmetik Nonfood,586856,Körperöl Shatavari Everyoung - Holy Body,Khadi,Indien,Naturkosmetik (BNN),100ml,15.4867,2.2895,19
Drogerie Kosmetik Nonfood,586857,Körperöl Pink Lotus Beauty - Holy Body,Khadi,Indien,Naturkosmetik (BNN),100ml,15.4867,2.2895,19
Drogerie Kosmetik Nonfood,586858,Körperöl Rose Love - Holy Body,Khadi,Indien,Naturkosmetik (BNN),100ml,15.4867,2.2895,19
Drogerie Kosmetik Nonfood,586859,Effect Oil Shakti Shape Spicy Cell-Lite,Khadi,Indien,Naturkosmetik (BNN),50ml,13.289,1.9646,19
Drogerie Kosmetik Nonfood,586991,Natural Aktiv Hand- und Nagelbalsam,Speick,Diverse,Naturkosmetik (BNN),75ml,3.9841,0.589,19
Drogerie Kosmetik Nonfood,586992,Carpe Diem Bionatur Seife,Speick,Diverse,Naturkosmetik (BNN),100g,1.735,0.2565,19
Drogerie Kosmetik Nonfood,586993,Body Lotion Organic 3.0,Speick,Diverse,Naturkosmetik (BNN),200ml,7.5827,1.121,19
Drogerie Kosmetik Nonfood,586994,Natural Aktiv Bodylotion,Speick,Diverse,Naturkosmetik (BNN),150ml,5.7834,0.855,19
Drogerie Kosmetik Nonfood,586997,Duschgel Organic 3.0,Speick,Diverse,Naturkosmetik (BNN),200ml,4.5625,0.6745,19
Drogerie Kosmetik Nonfood,586998,Natural Aktiv Hair Conditioner,Speick,Diverse,Naturkosmetik (BNN),150ml,5.3978,0.798,19
Drogerie Kosmetik Nonfood,587000,Natural Eau de Cologne fresh,Speick,Diverse,Naturkosmetik (BNN),100ml,10.0888,1.4915,19
Drogerie Kosmetik Nonfood,587007,Natural Aktiv Fußbalsam,Speick,Diverse,Naturkosmetik (BNN),75ml,4.0484,0.5985,19
Drogerie Kosmetik Nonfood,587010,Natural Aktiv Deo Roll-On,Speick,Diverse,Naturkosmetik (BNN),50ml,5.1279,0.7581,19
Drogerie Kosmetik Nonfood,587012,Natural Aktiv Duschgel,Speick,Diverse,Naturkosmetik (BNN),200ml,3.9713,0.5871,19
Drogerie Kosmetik Nonfood,587013,Natural Aktiv Shampoo Glanz & Volumen,Speick,Diverse,Naturkosmetik (BNN),200ml,4.8838,0.722,19
Drogerie Kosmetik Nonfood,587014,Natural Aktiv Shampoo Regeneration & Pflege,Speick,Diverse,Naturkosmetik (BNN),200ml,4.8838,0.722,19
Drogerie Kosmetik Nonfood,587015,Natural Aktiv Shampoo Balance & Frische,Speick,Diverse,Naturkosmetik (BNN),200ml,4.8838,0.722,19
Drogerie Kosmetik Nonfood,587017,Men Rasiercreme - konventionell,Speick,Diverse,konventionell,75ml,2.7632,0.4085,19
Drogerie Kosmetik Nonfood,587018,Men Rasierseife - konventionell,Speick,Diverse,konventionell,50g,2.6861,0.3971,19
Drogerie Kosmetik Nonfood,587019,Men Rasierschaum - konventionell,Speick,Diverse,konventionell,200ml,4.0484,0.5985,19
Drogerie Kosmetik Nonfood,587020,Men Pre Shave Lotion - konventionell,Speick,Diverse,konventionell,100ml,8.161,1.2065,19
Drogerie Kosmetik Nonfood,587021,Men After Shave Lotion - konventionell,Speick,Diverse,konventionell,100ml,8.161,1.2065,19
Drogerie Kosmetik Nonfood,587022,Men After Shave Balsam Sensitiv - konventionell,Speick,Diverse,konventionell,100ml,7.5827,1.121,19
Drogerie Kosmetik Nonfood,587023,Men Intensiv Creme - konventionell,Speick,Diverse,konventionell,50ml,7.2614,1.0735,19
Drogerie Kosmetik Nonfood,587025,Men Deo Spray-Zerstäuber - konventionell,Speick,Diverse,konventionell,75ml,5.6549,0.836,19
Drogerie Kosmetik Nonfood,587026,Men Deo Stick - konventionell,Speick,Diverse,konventionell,40ml,4.2412,0.627,19
Drogerie Kosmetik Nonfood,587027,Men Duschgel - konventionell,Speick,Diverse,konventionell,250ml,4.0484,0.5985,19
Drogerie Kosmetik Nonfood,587028,Men Eau de Toilette - konventionell,Speick,Diverse,konventionell,50ml,14.8441,2.1945,19
Drogerie Kosmetik Nonfood,587029,Men Active Rasiercreme,Speick,Diverse,Naturkosmetik (BNN),75ml,3.47,0.513,19
Drogerie Kosmetik Nonfood,587030,Men Active Rasierseife,Speick,Diverse,Naturkosmetik (BNN),150g,7.1971,1.064,19
Drogerie Kosmetik Nonfood,587031,Men Active After Shave Lotion,Speick,Diverse,Naturkosmetik (BNN),100ml,9.1506,1.3528,19
Drogerie Kosmetik Nonfood,587033,Men Active Intensiv Creme,Speick,Diverse,Naturkosmetik (BNN),50ml,7.3256,1.083,19
Drogerie Kosmetik Nonfood,587034,Men Active Duschgel,Speick,Diverse,Naturkosmetik (BNN),200ml,4.1769,0.6175,19
Drogerie Kosmetik Nonfood,587035,Men Active Shampoo,Speick,Diverse,Naturkosmetik (BNN),150ml,4.1769,0.6175,19
Drogerie Kosmetik Nonfood,587036,Men Active Deo Spray,Speick,Diverse,Naturkosmetik (BNN),75ml,5.8091,0.8588,19
Drogerie Kosmetik Nonfood,587037,Men Active Deo Roll-On,Speick,Diverse,Naturkosmetik (BNN),50ml,5.1279,0.7581,19
Drogerie Kosmetik Nonfood,587038,Thermal Sensitiv Tagescreme,Speick,Diverse,Naturkosmetik (BNN),50ml,7.3256,1.083,19
Drogerie Kosmetik Nonfood,587044,Thermal Sensitiv Deo Spray,Speick,Diverse,Naturkosmetik (BNN),75ml,6.1047,0.9025,19
Drogerie Kosmetik Nonfood,587045,Thermal Sensitiv Deo Roll-on,Speick,Diverse,Naturkosmetik (BNN),50ml,5.3336,0.7885,19
Drogerie Kosmetik Nonfood,587046,Thermal Sensitiv Duschgel,Speick,Diverse,Naturkosmetik (BNN),200ml,3.8556,0.57,19
Drogerie Kosmetik Nonfood,587047,Melos bio Buttermilch-Seife,Speick,Diverse,Naturkosmetik (BNN),100g,1.4137,0.209,19
Drogerie Kosmetik Nonfood,587048,Melos bio Honig-Seife,Speick,Diverse,Naturkosmetik (BNN),100g,1.4137,0.209,19
Drogerie Kosmetik Nonfood,587049,Melos bio Lavendel-Seife,Speick,Diverse,Naturkosmetik (BNN),100g,1.4137,0.209,19
Drogerie Kosmetik Nonfood,587055,Pflanzenhaarfarbe Mittelbraun,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587056,Pflanzenhaarfarbe Goldbraun,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587057,Pflanzenhaarfarbe Aschbraun,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587069,Pflanzenhaarfarbe Sonnenblond,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587079,Pflanzenhaarfarbe Goldhauch,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587080,Pflanzenhaarfarbe Hellblond,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587081,Pflanzenhaarfarbe Mittelblond,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587082,Pflanzenhaarfarbe Dunkelblond,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587084,Natural Aktiv Deo Spray,Speick,Diverse,Naturkosmetik (BNN),75ml,5.7191,0.8455,19
Drogerie Kosmetik Nonfood,587122,Natural Aktiv Shampoo Koffein,Speick,Diverse,Naturkosmetik (BNN),200ml,4.8838,0.722,19
Drogerie Kosmetik Nonfood,587136,Color Prep Vorpigment.& Farbkraftgrundierung 2x50g,Khadi,Indien,nicht per Bio-VO geregelt,100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587149,Pflanzenhaarfarbe Kupfer,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587154,Pflanzenhaarfarbe Rot reines Henna,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587155,Pflanzenhaarfarbe Schwarz reines Indigo,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587156,Pflanzenhaarfarbe Nussbraun,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587157,Pflanzenhaarfarbe Hellbraun,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587158,Pflanzenhaarfarbe Dunkelbraun,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587159,"Pflanzenhaarfarbe Rot Henna, Amla & Jatropha",Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587160,Pflanzenhaarfarbe Schwarz,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587161,Pflanzenhaarfarbe Neutrales Henna - Senna / Cassia,Khadi,Indien,Naturkosmetik (BNN),100g,9.0607,1.3395,19
Drogerie Kosmetik Nonfood,587180,age protect creme,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,35.9985,5.3219,19
Drogerie Kosmetik Nonfood,587181,age protect toner,SantaVerde,Diverse,Naturkosmetik (BNN),100ml,26.1667,3.8684,19
Drogerie Kosmetik Nonfood,587182,age protect öl,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,29.4439,4.3529,19
Drogerie Kosmetik Nonfood,587183,age protect ampullenkur,SantaVerde,Diverse,Naturkosmetik (BNN),10x1ml,25.8582,3.8228,19
Drogerie Kosmetik Nonfood,587186,Melos bio Olive-Seife,Speick,Diverse,Naturkosmetik (BNN),100g,1.4137,0.209,19
Drogerie Kosmetik Nonfood,587187,Melos bio Sanddorn-Seife,Speick,Diverse,Naturkosmetik (BNN),100g,1.4137,0.209,19
Drogerie Kosmetik Nonfood,587188,Wellness Soap Milch & Honig,Speick,Diverse,Naturkosmetik (BNN),200g,2.3776,0.3515,19
Drogerie Kosmetik Nonfood,587189,Wellness Soap Sanddorn & Orange,Speick,Diverse,Naturkosmetik (BNN),200g,2.3776,0.3515,19
Drogerie Kosmetik Nonfood,587190,Wellness Soap Wildrose & Granatapfel,Speick,Diverse,Naturkosmetik (BNN),200g,2.3776,0.3515,19
Drogerie Kosmetik Nonfood,587191,Wellness Soap Lavendel & Bergamotte,Speick,Diverse,Naturkosmetik (BNN),200g,2.3776,0.3515,19
Drogerie Kosmetik Nonfood,587192,Wellness Soap Olive & Lemongras,Speick,Diverse,Naturkosmetik (BNN),200g,2.3776,0.3515,19
Drogerie Kosmetik Nonfood,587198,Pflanzenölseife Tanne - Display,Speick,Diverse,Naturkosmetik (BNN),12x50g,17.5815,2.5992,19
Drogerie Kosmetik Nonfood,587220,cleansing gel,SantaVerde,Diverse,Naturkosmetik (BNN),100ml,13.0448,1.9285,19
Drogerie Kosmetik Nonfood,587221,cleansing emulsion,SantaVerde,Diverse,Naturkosmetik (BNN),100ml,13.0448,1.9285,19
Drogerie Kosmetik Nonfood,587222,aloe vera toner classic,SantaVerde,Diverse,Naturkosmetik (BNN),100ml,16.322,2.413,19
Drogerie Kosmetik Nonfood,587223,aloe vera toner sensitive,SantaVerde,Diverse,Naturkosmetik (BNN),100ml,16.322,2.413,19
Drogerie Kosmetik Nonfood,587224,aloe vera creme light,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,19.6122,2.8994,19
Drogerie Kosmetik Nonfood,587225,aloe vera creme light ohne Duft,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,19.6122,2.8994,19
Drogerie Kosmetik Nonfood,587226,aloe vera creme medium,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,19.6122,2.8994,19
Drogerie Kosmetik Nonfood,587228,aloe vera creme medium ohne Duft,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,19.6122,2.8994,19
Drogerie Kosmetik Nonfood,587229,aloe vera creme rich,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,19.6122,2.8994,19
Drogerie Kosmetik Nonfood,587230,aloe vera creme rich ohne Duft,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,19.6122,2.8994,19
Drogerie Kosmetik Nonfood,587231,aloe vera augencreme ohne Duft,SantaVerde,Diverse,Naturkosmetik (BNN),10ml,19.6122,2.8994,19
Drogerie Kosmetik Nonfood,587232,aloe vera hydro repair gel mit Duft,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,19.6122,2.8994,19
Drogerie Kosmetik Nonfood,587234,extra rich beauty elixier,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,26.1667,3.8684,19
Drogerie Kosmetik Nonfood,587246,aloe vera body lotion classic,SantaVerde,Diverse,Naturkosmetik (BNN),150ml,18.2884,2.7037,19
Drogerie Kosmetik Nonfood,587247,aloe vera body lotion sensitive,SantaVerde,Diverse,Naturkosmetik (BNN),150ml,18.2884,2.7037,19
Drogerie Kosmetik Nonfood,587248,aloe vera handcreme,SantaVerde,Diverse,Naturkosmetik (BNN),50ml,6.4903,0.9595,19
Drogerie Kosmetik Nonfood,587250,aloe vera gel pur ohne Duft,SantaVerde,Diverse,Naturkosmetik (BNN),100ml,13.0448,1.9285,19
Drogerie Kosmetik Nonfood,587324,Spülmittel Zitronengras,AlmaWin,Diverse,WP,6x500ml,11.721,1.7328,19
Drogerie Kosmetik Nonfood,587329,WC-Gel blau,AlmaWin,Diverse,WP,6x750ml,16.8875,2.4966,19
Drogerie Kosmetik Nonfood,587330,Spülmittel Wildrose-Melisse,AlmaWin,Diverse,WP,"10x1,0l",31.873,4.712,19
Drogerie Kosmetik Nonfood,587332,Spülmaschinentabs extra stark,AlmaWin,Diverse,WP,12x25Stück,53.3615,7.8888,19
Drogerie Kosmetik Nonfood,587333,WC-Reiniger zitronig frisch,AlmaWin,Diverse,WP,6x750ml,15.808,2.337,19
Drogerie Kosmetik Nonfood,587334,Color Waschmittel Lindenblüte flüssig - Kanister,AlmaWin,Diverse,WP,5l,15.2682,2.2572,19
Drogerie Kosmetik Nonfood,587337,Wäscheduft Lindenblüte,AlmaWin,Diverse,WP,6x750ml,24.3674,3.6024,19
Drogerie Kosmetik Nonfood,587339,Color Waschpulver Lindenblüte,AlmaWin,Diverse,WP,6x2kg,70.7888,10.4652,19
Drogerie Kosmetik Nonfood,587340,Color Waschpulver Lindenblüte,AlmaWin,Diverse,WP,5x1kg,32.1943,4.7595,19
Drogerie Kosmetik Nonfood,587347,Spülmittel Sanddorn,AlmaWin,Diverse,WP,"10x1,0l",31.873,4.712,19
Drogerie Kosmetik Nonfood,587353,Waschmittel flüssig für Dunkles & Schwarzes,AlmaWin,Diverse,WP,6x750ml,28.8399,4.2636,19
Drogerie Kosmetik Nonfood,587359,TraumZauber Eco Schwamm dreilagig,AlmaWin,Diverse,nicht per Bio-VO geregelt,8x2Stück,26.7322,3.952,19
Drogerie Kosmetik Nonfood,587381,Waschpulver Color sensitiv,Sonett,Diverse,WP,"4x1,2kg",29.0455,4.294,19
Drogerie Kosmetik Nonfood,587385,age protect serum,SantaVerde,Diverse,Naturkosmetik (BNN),30ml,35.9985,5.3219,19
Drogerie Kosmetik Nonfood,587390,aloe vera gel pur ohne Duft,SantaVerde,Diverse,Naturkosmetik (BNN),50ml,7.8012,1.1533,19
Drogerie Kosmetik Nonfood,587695,Salz- u. Pfefferstreuer Set Authentic Recycl.glas,Memo,Spanien,nicht per Bio-VO geregelt,Set,7.0429,1.0412,19
Drogerie Kosmetik Nonfood,587696,Essig- u.Ölflasche im Set Authentic Recyclingglas,Memo,Spanien,nicht per Bio-VO geregelt,Set,12.6849,1.8753,19
Drogerie Kosmetik Nonfood,587697,MEMO Taschentücher Box 4-lagig Recycl. extra soft,Memo,Diverse,nicht per Bio-VO geregelt,Box,1.7222,0.2546,19
Drogerie Kosmetik Nonfood,587710,Silber-Salbe Nr. 33 - Kleingröße,Bioturm,Diverse,Naturkosmetik (BNN),50ml,9.639,1.425,19
Drogerie Kosmetik Nonfood,587711,Silber-Salbe Nr. 33,Bioturm,Diverse,Naturkosmetik (BNN),150ml,24.0075,3.5492,19
Drogerie Kosmetik Nonfood,587712,Silber-Lotion Nr. 36,Bioturm,Diverse,Naturkosmetik (BNN),150ml,12.0809,1.786,19
Drogerie Kosmetik Nonfood,587713,Silber-Deo INTENSIV - RollOn,Bioturm,Diverse,Naturkosmetik (BNN),50ml,6.4131,0.9481,19
Drogerie Kosmetik Nonfood,587714,Silber-Deo INTENSIV frisch - RollOn,Bioturm,Diverse,Naturkosmetik (BNN),50ml,6.4131,0.9481,19
Drogerie Kosmetik Nonfood,587715,Silber-Deo INTENSIV dynamisch - RollOn,Bioturm,Diverse,Naturkosmetik (BNN),50ml,6.4131,0.9481,19
Drogerie Kosmetik Nonfood,587716,Silber-Deo MILD - RollOn,Bioturm,Diverse,Naturkosmetik (BNN),50ml,5.8348,0.8626,19
Drogerie Kosmetik Nonfood,587720,Intim Wasch-Schaum Nr. 25 - Spender,Bioturm,Diverse,Naturkosmetik (BNN),250ml,8.9707,1.3262,19
Drogerie Kosmetik Nonfood,587721,Intim Wasch-Gel Nr. 26,Bioturm,Diverse,Naturkosmetik (BNN),250ml,7.7626,1.1476,19
Drogerie Kosmetik Nonfood,587723,Intim Salbe Nr. 27 - Kleingröße,Bioturm,Diverse,Naturkosmetik (BNN),30ml,5.822,0.8607,19
Drogerie Kosmetik Nonfood,587724,Intim Salbe Nr. 27,Bioturm,Diverse,Naturkosmetik (BNN),75ml,9.5876,1.4174,19
Drogerie Kosmetik Nonfood,587726,Intim Rasiercreme Nr. 24,Bioturm,Diverse,Naturkosmetik (BNN),100ml,6.4131,0.9481,19
Drogerie Kosmetik Nonfood,587730,Hydrolotion Nr.2 - für sensible Haut,Bioturm,Diverse,Naturkosmetik (BNN),200ml,12.1708,1.7993,19
